from,to,flow,cost
2336,2023,1.0,229.0
2336,2411,1.0,384.0
2336,2680,1.0,196.0
2336,2834,1.0,121.0
2336,2855,1.0,85.0
2336,3100,1.0,245.0
2336,3134,1.0,271.0
2336,3426,1.0,250.0
2336,3611,1.0,114.0
2336,4261,1.0,448.0
2336,4481,1.0,371.0
2336,4571,1.0,272.0
2337,1383,9.0,24.0
2337,2411,1.0,483.0
2337,2643,1.0,549.0
2337,3673,1.0,210.0
2337,3724,1.0,530.0
2338,1386,1.0,78.0
2338,1917,1.0,386.0
2338,2337,7.0,24.0
2338,2507,1.0,502.0
2338,4466,1.0,999999999999.0
2339,1682,4.0,11.0
2339,3257,16.0,1.0
2339,4287,1.0,305.0
2340,187,1.0,282.0
2340,1173,1.0,189.0
2340,3057,1.0,393.0
2341,1234,1.0,7.0
2342,44,1.0,125.0
2342,1723,1.0,196.0
2342,3133,1.0,133.0
2342,4251,2.0,423.0
2343,301,1.0,290.0
2343,632,1.0,287.0
2343,723,1.0,49.0
2343,1316,1.0,347.0
2343,1569,1.0,51.0
2343,1628,1.0,412.0
2343,2045,1.0,144.0
2343,2083,1.0,149.0
2343,2306,1.0,199.0
2343,2371,1.0,291.0
2343,2468,1.0,383.0
2343,2682,1.0,138.0
2343,2747,1.0,36.0
2343,2859,1.0,56.0
2343,3119,1.0,248.0
2343,3120,1.0,292.0
2343,3783,1.0,357.0
2343,3876,1.0,203.0
2343,4330,1.0,310.0
2343,4344,1.0,346.0
2344,167,1.0,230.0
2344,316,1.0,311.0
2344,531,1.0,245.0
2344,589,1.0,167.0
2344,699,1.0,239.0
2344,802,1.0,231.0
2344,1259,1.0,263.0
2344,1572,1.0,35.0
2344,2038,1.0,80.0
2344,2444,1.0,137.0
2344,2473,1.0,174.0
2344,2478,1.0,236.0
2344,2664,1.0,159.0
2344,2676,1.0,28.0
2344,3076,1.0,483.0
2344,3210,1.0,730.0
2344,3426,1.0,311.0
2345,1257,1.0,313.0
2345,1625,1.0,472.0
2345,2019,1.0,606.0
2345,2066,1.0,360.0
2345,2264,1.0,156.0
2345,2406,1.0,297.0
2345,2407,1.0,280.0
2345,2487,1.0,534.0
2345,2675,8.0,14.0
2345,2683,1.0,187.0
2345,2747,18.0,20.0
2345,2870,1.0,273.0
2345,3962,1.0,442.0
2345,4130,1.0,532.0
2345,4312,9.0,7.0
2345,4343,1.0,288.0
2345,4424,1.0,91.0
2346,25,1.0,606.0
2346,711,1.0,178.0
2346,1991,1.0,138.0
2346,2023,1.0,263.0
2346,2242,1.0,191.0
2346,2306,1.0,240.0
2346,2353,1.0,422.0
2346,2741,1.0,276.0
2346,3266,1.0,107.0
2346,3314,1.0,252.0
2346,3627,1.0,270.0
2347,1358,1.0,460.0
2347,1530,1.0,136.0
2347,1531,1.0,115.0
2347,2937,1.0,175.0
2347,4057,3.0,7.0
2348,190,1.0,702.0
2348,1682,1.0,369.0
2348,2324,1.0,436.0
2348,2405,1.0,253.0
2348,3671,1.0,149.0
2348,3780,1.0,440.0
2350,2083,1.0,563.0
2351,1128,1.0,237.0
2351,2328,1.0,376.0
2351,3313,1.0,531.0
2351,4270,1.0,317.0
2352,27,1.0,112.0
2352,333,1.0,61.0
2352,799,1.0,424.0
2352,966,1.0,251.0
2352,1001,1.0,454.0
2352,1158,1.0,177.0
2352,1383,1.0,242.0
2352,1586,1.0,125.0
2352,2154,1.0,436.0
2352,2255,1.0,309.0
2352,2476,1.0,186.0
2352,2608,1.0,158.0
2352,2750,1.0,373.0
2352,3285,1.0,206.0
2353,1230,9.0,31.0
2353,2035,1.0,349.0
2353,3281,1.0,86.0
2353,3785,1.0,359.0
2353,3826,1.0,602.0
2353,4481,1.0,407.0
2354,113,1.0,304.0
2354,1038,1.0,488.0
2354,1230,3.0,7.0
2354,4209,1.0,417.0
2354,4447,1.0,181.0
2354,4502,1.0,164.0
2355,55,10.0,6.0
2355,1137,1.0,633.0
2355,1268,1.0,115.0
2355,2442,1.0,232.0
2355,3274,16.0,1.0
2355,3279,7.0,4.0
2355,3436,1.0,157.0
2356,242,1.0,252.0
2356,689,1.0,106.0
2356,885,1.0,310.0
2356,1309,1.0,322.0
2356,1379,1.0,141.0
2356,1382,1.0,163.0
2356,1737,1.0,189.0
2356,1809,1.0,28.0
2356,2062,1.0,364.0
2356,2676,1.0,232.0
2356,3053,1.0,218.0
2356,3081,1.0,299.0
2356,3370,1.0,281.0
2356,3672,1.0,183.0
2356,3675,2.0,187.0
2356,3918,1.0,306.0
2356,4064,1.0,409.0
2357,1260,1.0,445.0
2357,1868,1.0,145.0
2357,2230,1.0,14.0
2357,2756,1.0,148.0
2357,3470,1.0,140.0
2357,3867,1.0,148.0
2358,218,1.0,268.0
2358,351,1.0,97.0
2358,609,1.0,423.0
2358,808,1.0,373.0
2358,882,1.0,192.0
2358,1393,1.0,206.0
2358,1570,1.0,88.0
2358,2163,1.0,425.0
2358,2272,1.0,354.0
2358,2315,1.0,445.0
2358,2359,11.0,14.0
2358,2435,1.0,144.0
2358,2773,1.0,170.0
2358,2803,1.0,340.0
2358,3796,1.0,297.0
2358,4146,13.0,7.0
2358,4160,1.0,477.0
2358,4251,1.0,139.0
2358,4427,1.0,139.0
2359,98,1.0,350.0
2359,694,1.0,172.0
2359,709,1.0,57.0
2359,759,1.0,194.0
2359,1037,1.0,146.0
2359,1353,1.0,343.0
2359,1592,1.0,380.0
2359,1713,1.0,254.0
2359,1810,1.0,189.0
2359,1827,1.0,277.0
2359,2157,1.0,315.0
2359,2489,1.0,457.0
2359,2939,1.0,337.0
2359,2959,1.0,290.0
2359,4153,1.0,420.0
2359,4251,1.0,154.0
2360,224,1.0,216.0
2360,1000,1.0,129.0
2360,1341,1.0,175.0
2360,1591,1.0,402.0
2360,1733,1.0,336.0
2360,1946,1.0,280.0
2360,2228,1.0,359.0
2360,2868,1.0,339.0
2360,3076,1.0,425.0
2360,3668,1.0,38.0
2360,3838,1.0,206.0
2360,3856,1.0,303.0
2360,4160,1.0,514.0
2360,4201,1.0,464.0
2360,4276,1.0,206.0
2360,4501,1.0,157.0
2361,142,1.0,558.0
2361,335,1.0,196.0
2361,345,1.0,133.0
2361,363,1.0,184.0
2361,777,1.0,352.0
2361,1080,1.0,769.0
2361,1160,1.0,178.0
2361,1679,1.0,110.0
2361,1871,1.0,270.0
2361,1872,1.0,207.0
2361,1882,1.0,287.0
2361,1976,1.0,132.0
2361,1985,1.0,103.0
2361,2245,1.0,118.0
2361,2252,1.0,82.0
2361,2260,1.0,176.0
2361,2436,1.0,173.0
2361,2522,1.0,115.0
2361,2560,8.0,7.0
2361,2867,1.0,323.0
2361,2953,1.0,293.0
2361,3315,1.0,280.0
2361,3864,1.0,375.0
2361,4279,1.0,156.0
2361,4283,1.0,226.0
2361,4418,1.0,999999999999.0
2362,1408,1.0,142.0
2362,3733,1.0,20.0
2363,3127,3.0,7.0
2364,1303,1.0,7.0
2365,4020,1.0,214.0
2366,2367,16.0,19.0
2367,312,1.0,479.0
2367,1307,17.0,7.0
2367,3641,1.0,387.0
2368,3324,9.0,10.0
2369,2383,15.0,32.0
2370,6,2.0,565.0
2370,691,1.0,127.0
2370,956,1.0,335.0
2370,1370,1.0,176.0
2370,2858,1.0,177.0
2370,3109,1.0,225.0
2370,3129,1.0,278.0
2370,3762,1.0,402.0
2371,91,1.0,14.0
2371,254,1.0,120.0
2371,333,1.0,243.0
2371,690,1.0,220.0
2371,1227,1.0,195.0
2371,2932,1.0,480.0
2371,3535,1.0,334.0
2371,3621,1.0,291.0
2372,1745,1.0,149.0
2374,9,1.0,380.0
2374,63,1.0,339.0
2374,86,1.0,192.0
2374,341,1.0,144.0
2374,343,1.0,120.0
2374,693,1.0,193.0
2374,757,1.0,168.0
2374,1165,1.0,588.0
2374,1179,19.0,7.0
2374,1241,1.0,234.0
2374,1276,1.0,461.0
2374,1804,1.0,315.0
2374,1827,1.0,278.0
2374,1974,1.0,131.0
2374,1985,1.0,110.0
2374,2254,1.0,98.0
2374,2560,1.0,14.0
2374,2760,1.0,377.0
2374,2833,1.0,109.0
2374,2932,1.0,565.0
2374,3093,1.0,337.0
2374,3099,1.0,161.0
2374,3107,1.0,150.0
2374,3481,1.0,543.0
2374,3602,1.0,285.0
2374,3927,1.0,360.0
2374,4251,1.0,154.0
2374,4500,1.0,403.0
2375,344,1.0,146.0
2375,1136,1.0,283.0
2375,1320,1.0,448.0
2375,1804,1.0,300.0
2375,2069,1.0,434.0
2375,2817,1.0,307.0
2375,3826,1.0,599.0
2375,4167,1.0,241.0
2375,4169,1.0,94.0
2375,4218,1.0,326.0
2375,4323,1.0,542.0
2375,4502,1.0,180.0
2376,285,1.0,179.0
2376,1372,1.0,283.0
2376,1381,1.0,163.0
2376,1456,1.0,516.0
2376,1837,1.0,375.0
2376,2517,1.0,100.0
2376,4298,1.0,320.0
2377,1662,1.0,232.0
2377,1762,1.0,492.0
2377,3052,1.0,111.0
2377,3110,1.0,202.0
2379,2131,1.0,342.0
2383,3558,17.0,14.0
2386,737,1.0,158.0
2386,994,1.0,562.0
2386,4419,1.0,499.0
2387,3002,1.0,504.0
2387,3299,1.0,250.0
2387,3705,1.0,758.0
2388,30,8.0,29.0
2388,777,1.0,329.0
2388,2386,1.0,22.0
2388,2530,1.0,209.0
2388,4175,1.0,531.0
2389,1602,3.0,16.0
2390,194,66.0,23.0
2390,2015,21.0,7.0
2390,2028,20.0,16.0
2390,3381,1.0,493.0
2390,4434,1.0,263.0
2392,109,1.0,999999999999.0
2392,1276,1.0,204.0
2392,2402,3.0,4.0
2392,3009,1.0,329.0
2392,4396,1.0,71.0
2393,1533,1.0,682.0
2393,1645,1.0,285.0
2393,2155,1.0,669.0
2393,2392,7.0,10.0
2393,3557,1.0,186.0
2393,4369,1.0,672.0
2394,1944,1.0,178.0
2394,2393,12.0,3.0
2394,2740,1.0,759.0
2394,4501,1.0,510.0
2395,552,2.0,8.0
2395,553,1.0,11.0
2395,644,1.0,110.0
2395,1736,1.0,427.0
2395,3120,1.0,701.0
2395,3550,1.0,193.0
2396,304,1.0,670.0
2396,310,1.0,625.0
2396,412,1.0,688.0
2396,1255,7.0,4.0
2396,2511,1.0,231.0
2396,2764,2.0,15.0
2397,1814,1.0,7.0
2397,2398,1.0,13.0
2397,3587,1.0,129.0
2397,4112,1.0,200.0
2398,3836,1.0,186.0
2399,2294,5.0,45.0
2402,2143,1.0,267.0
2402,2333,1.0,547.0
2402,2664,1.0,562.0
2402,2947,1.0,122.0
2403,1257,1.0,475.0
2403,1796,1.0,404.0
2405,99,1.0,149.0
2405,1205,1.0,7.0
2405,1503,1.0,778.0
2405,2745,1.0,243.0
2405,3383,1.0,251.0
2405,3427,1.0,438.0
2406,166,1.0,157.0
2406,699,1.0,453.0
2406,1206,1.0,7.0
2406,2106,1.0,268.0
2406,2737,1.0,125.0
2406,2959,1.0,129.0
2406,3482,1.0,301.0
2407,687,1.0,519.0
2407,1126,1.0,561.0
2407,1208,2.0,20.0
2407,1955,1.0,315.0
2407,2690,1.0,14.0
2407,2737,1.0,123.0
2407,3052,1.0,374.0
2407,4218,1.0,7.0
2407,4571,1.0,315.0
2408,400,1.0,488.0
2408,546,1.0,633.0
2408,724,1.0,346.0
2408,905,1.0,222.0
2408,3116,1.0,214.0
2408,3440,1.0,506.0
2408,3763,1.0,378.0
2408,4567,1.0,350.0
2409,1138,1.0,106.0
2409,1210,7.0,7.0
2409,2908,1.0,515.0
2409,2912,1.0,154.0
2409,4424,1.0,190.0
2410,155,1.0,23.0
2411,339,1.0,472.0
2411,363,1.0,328.0
2411,957,1.0,695.0
2411,1051,1.0,355.0
2411,1539,18.0,7.0
2411,2750,1.0,270.0
2411,3039,9.0,21.0
2411,3246,1.0,295.0
2411,4146,1.0,368.0
2412,313,1.0,270.0
2412,2717,1.0,199.0
2412,3750,1.0,605.0
2412,3789,1.0,212.0
2413,3141,2.0,7.0
2413,4232,1.0,457.0
2414,1002,1.0,279.0
2414,1541,1.0,20.0
2414,3013,1.0,469.0
2415,1179,1.0,339.0
2415,1564,1.0,157.0
2415,1829,1.0,111.0
2415,1899,1.0,138.0
2415,2580,1.0,49.0
2415,3535,1.0,295.0
2415,4579,1.0,356.0
2416,311,15.0,33.0
2416,4177,1.0,298.0
2417,538,1.0,135.0
2417,1214,13.0,6.0
2417,2762,1.0,232.0
2417,3525,1.0,259.0
2418,1215,5.0,8.0
2418,1975,1.0,378.0
2418,4268,1.0,289.0
2419,2353,1.0,332.0
2419,3946,1.0,115.0
2420,242,1.0,479.0
2420,435,1.0,660.0
2420,1217,7.0,8.0
2421,2422,2.0,22.0
2422,355,1.0,471.0
2422,2909,6.0,12.0
2423,2597,1.0,222.0
2423,2718,1.0,298.0
2427,55,1.0,77.0
2427,4269,32.0,0.0
2428,875,1.0,155.0
2428,1096,1.0,906.0
2428,1861,1.0,257.0
2428,4268,4.0,1.0
2429,652,1.0,289.0
2429,720,1.0,337.0
2429,1736,1.0,76.0
2429,2142,1.0,288.0
2429,2558,1.0,300.0
2429,3044,1.0,48.0
2429,4251,1.0,176.0
2430,984,1.0,362.0
2430,1269,10.0,38.0
2431,584,1.0,433.0
2431,1267,1.0,70.0
2431,1372,1.0,24.0
2431,1913,1.0,270.0
2431,2227,1.0,320.0
2431,2628,1.0,307.0
2432,576,1.0,197.0
2432,1370,1.0,95.0
2432,1901,1.0,113.0
2432,2479,1.0,136.0
2432,3286,1.0,186.0
2432,3386,1.0,403.0
2433,356,1.0,185.0
2433,801,1.0,265.0
2433,4321,1.0,11.0
2433,4322,1.0,8.0
2434,1433,1.0,515.0
2434,1884,1.0,158.0
2434,2383,1.0,545.0
2434,2849,1.0,192.0
2434,3015,1.0,102.0
2435,91,1.0,24.0
2435,1161,1.0,7.0
2435,1270,1.0,151.0
2435,2225,1.0,412.0
2435,3138,1.0,229.0
2435,3434,3.0,33.0
2435,3440,1.0,45.0
2435,4008,1.0,636.0
2436,687,1.0,249.0
2436,1242,1.0,264.0
2436,1380,9.0,24.0
2436,1466,1.0,319.0
2436,1920,1.0,392.0
2436,4471,1.0,351.0
2437,708,1.0,96.0
2437,1017,1.0,93.0
2437,2436,3.0,7.0
2437,3014,1.0,202.0
2437,3791,1.0,372.0
2437,4379,1.0,450.0
2437,4486,1.0,175.0
2438,864,1.0,342.0
2438,1680,3.0,7.0
2438,3704,1.0,430.0
2438,4238,1.0,287.0
2439,712,1.0,75.0
2439,2443,1.0,121.0
2439,2805,1.0,247.0
2439,3128,1.0,440.0
2439,4571,1.0,196.0
2440,712,5.0,82.0
2440,1690,1.0,317.0
2440,2333,1.0,56.0
2440,2439,1.0,7.0
2440,4278,1.0,254.0
2441,355,4.0,49.0
2441,578,1.0,283.0
2441,618,1.0,515.0
2441,2041,1.0,172.0
2441,2083,1.0,139.0
2441,2345,1.0,194.0
2442,303,1.0,447.0
2442,1389,6.0,24.0
2442,2088,1.0,138.0
2442,2547,1.0,318.0
2442,2847,1.0,334.0
2442,3428,1.0,276.0
2443,359,5.0,40.0
2443,720,1.0,75.0
2443,1901,1.0,205.0
2443,3792,1.0,321.0
2444,1125,1.0,464.0
2444,1393,10.0,24.0
2445,358,1.0,68.0
2445,2444,3.0,7.0
2445,3630,1.0,115.0
2445,4121,1.0,94.0
2445,4321,1.0,176.0
2449,881,1.0,528.0
2449,3758,1.0,135.0
2450,1309,1.0,510.0
2450,1459,2.0,13.0
2450,2147,1.0,84.0
2450,3565,1.0,151.0
2450,4274,1.0,278.0
2451,21,1.0,482.0
2451,2644,1.0,209.0
2452,2453,1.0,12.0
2453,1303,2.0,21.0
2453,2702,1.0,7.0
2454,2718,1.0,290.0
2455,1322,1.0,192.0
2455,1985,1.0,596.0
2456,2006,2.0,12.0
2458,166,1.0,154.0
2458,347,1.0,290.0
2458,895,1.0,78.0
2458,1033,1.0,129.0
2458,1207,1.0,223.0
2458,2376,1.0,263.0
2458,3673,1.0,147.0
2459,1340,1.0,378.0
2459,2535,1.0,153.0
2459,2686,1.0,118.0
2459,2894,1.0,274.0
2459,3688,9.0,1.0
2459,4451,1.0,246.0
2460,527,1.0,150.0
2460,2266,1.0,106.0
2460,2437,1.0,359.0
2460,2682,1.0,14.0
2460,2962,1.0,297.0
2461,309,1.0,199.0
2461,2459,6.0,27.0
2461,2546,1.0,391.0
2461,2560,1.0,217.0
2461,4158,1.0,129.0
2462,1016,1.0,360.0
2462,1534,1.0,138.0
2462,1666,1.0,301.0
2462,2024,1.0,647.0
2463,188,1.0,644.0
2463,310,1.0,152.0
2463,1803,1.0,183.0
2463,4185,1.0,240.0
2464,225,1.0,576.0
2464,771,1.0,504.0
2464,2415,1.0,107.0
2464,3178,1.0,7.0
2465,2124,1.0,257.0
2466,1353,1.0,130.0
2466,3122,3.0,7.0
2466,4034,1.0,395.0
2467,409,1.0,577.0
2467,624,1.0,172.0
2467,918,1.0,201.0
2467,1714,1.0,407.0
2467,2607,1.0,436.0
2467,2934,1.0,98.0
2467,3603,1.0,128.0
2468,768,1.0,223.0
2468,1241,1.0,209.0
2468,1269,4.0,7.0
2468,2564,1.0,331.0
2468,3448,1.0,87.0
2468,3950,1.0,320.0
2468,4443,1.0,577.0
2469,256,9.0,15.0
2469,530,1.0,540.0
2469,2541,1.0,361.0
2469,3724,1.0,595.0
2469,3759,1.0,287.0
2469,3789,1.0,379.0
2470,696,1.0,350.0
2470,1496,6.0,14.0
2470,2471,9.0,11.0
2471,888,8.0,5.0
2471,3945,1.0,180.0
2471,4225,1.0,79.0
2472,135,1.0,535.0
2472,1017,1.0,195.0
2472,1229,1.0,201.0
2472,1457,1.0,387.0
2472,1712,1.0,139.0
2472,2316,1.0,550.0
2472,2553,71.0,14.0
2472,2620,1.0,367.0
2472,2935,1.0,499.0
2472,2952,1.0,401.0
2472,3669,1.0,130.0
2472,3711,1.0,389.0
2472,4297,1.0,337.0
2472,4471,1.0,278.0
2472,4571,1.0,344.0
2473,398,1.0,186.0
2473,683,1.0,233.0
2473,818,1.0,518.0
2473,905,1.0,280.0
2473,1288,2.0,20.0
2473,1801,1.0,358.0
2473,2476,1.0,39.0
2473,3185,1.0,181.0
2474,656,1.0,322.0
2474,699,1.0,90.0
2474,1290,11.0,7.0
2474,1553,1.0,90.0
2474,2834,1.0,21.0
2474,2851,46.0,28.0
2474,3430,1.0,228.0
2474,3554,1.0,354.0
2474,3679,1.0,222.0
2474,4274,1.0,154.0
2475,132,1.0,469.0
2475,2474,1.0,6.0
2475,3533,1.0,112.0
2475,4159,1.0,207.0
2475,4315,1.0,204.0
2476,722,1.0,267.0
2476,1212,1.0,211.0
2476,1229,1.0,267.0
2476,1293,13.0,9.0
2476,1516,1.0,354.0
2476,2409,1.0,289.0
2476,2537,1.0,322.0
2476,3180,1.0,167.0
2477,1033,1.0,244.0
2477,1294,43.0,7.0
2477,2415,1.0,328.0
2477,2476,5.0,14.0
2477,2627,1.0,197.0
2477,2987,1.0,522.0
2478,566,1.0,487.0
2478,2477,8.0,12.0
2478,3431,3.0,7.0
2479,1005,1.0,152.0
2479,1237,1.0,140.0
2479,1898,1.0,429.0
2479,1977,1.0,152.0
2479,2472,20.0,28.0
2479,2550,6.0,7.0
2479,3052,1.0,108.0
2480,571,1.0,320.0
2480,1593,1.0,267.0
2480,2756,1.0,270.0
2480,3139,17.0,6.0
2480,4281,6.0,14.0
2481,2482,4.0,13.0
2482,2805,9.0,14.0
2482,2848,1.0,7.0
2483,702,1.0,166.0
2483,2395,1.0,407.0
2483,2980,39.0,20.0
2483,4319,9.0,18.0
2484,1336,4.0,7.0
2485,301,1.0,241.0
2485,2321,1.0,331.0
2486,377,11.0,19.0
2486,3530,1.0,404.0
2487,736,56.0,21.0
2487,2486,10.0,6.0
2487,2628,1.0,280.0
2488,2487,63.0,6.0
2489,1268,1.0,344.0
2489,2488,62.0,6.0
2489,3155,1.0,141.0
2491,45,1.0,190.0
2491,373,1.0,129.0
2491,1924,41.0,10.0
2491,2334,1.0,466.0
2491,2561,1.0,426.0
2491,2939,1.0,133.0
2491,3323,1.0,147.0
2492,365,1.0,228.0
2492,2088,1.0,445.0
2492,2915,1.0,209.0
2492,3169,10.0,4.0
2493,766,1.0,451.0
2493,863,1.0,118.0
2493,1617,1.0,138.0
2493,1839,1.0,370.0
2493,2068,1.0,156.0
2493,3670,1.0,377.0
2493,3958,22.0,12.0
2494,1152,1.0,133.0
2494,2427,1.0,213.0
2494,3071,1.0,104.0
2494,3475,1.0,84.0
2494,4498,1.0,227.0
2495,135,1.0,687.0
2495,812,1.0,589.0
2495,1156,1.0,96.0
2495,2438,1.0,404.0
2495,2480,1.0,186.0
2495,2547,1.0,165.0
2495,3815,1.0,813.0
2495,3927,1.0,30.0
2496,1006,1.0,377.0
2496,2497,1.0,6.0
2496,3363,1.0,334.0
2496,3648,17.0,10.0
2497,280,1.0,375.0
2497,1212,1.0,72.0
2497,1369,1.0,174.0
2497,1373,1.0,237.0
2497,2655,1.0,122.0
2497,4158,1.0,382.0
2498,3549,1.0,286.0
2498,3648,27.0,4.0
2498,4272,1.0,513.0
2498,4516,1.0,223.0
2500,3095,1.0,22.0
2501,3902,1.0,20.0
2502,2148,15.0,7.0
2502,4283,1.0,226.0
2504,4080,1.0,63.0
2505,1210,1.0,355.0
2506,737,1.0,145.0
2506,1702,3.0,7.0
2506,2974,1.0,199.0
2507,985,3.0,6.0
2507,3862,1.0,137.0
2508,204,2.0,5.0
2508,1146,1.0,147.0
2508,1949,1.0,339.0
2508,2775,1.0,315.0
2509,2060,1.0,19.0
2510,2060,5.0,18.0
2511,238,2.0,5.0
2511,4525,1.0,1.0
2512,2119,1.0,362.0
2512,3889,15.0,18.0
2512,3892,1.0,25.0
2513,3906,1.0,63.0
2514,2515,1.0,7.0
2514,3903,1.0,78.0
2515,3152,1.0,5.0
2515,3484,1.0,529.0
2517,12,1.0,887.0
2517,994,2.0,42.0
2517,1158,6.0,7.0
2517,1240,1.0,179.0
2517,1813,1.0,259.0
2517,3064,1.0,316.0
2518,3180,1.0,95.0
2518,3602,1.0,326.0
2518,3705,1.0,357.0
2518,3800,1.0,492.0
2518,4224,1.0,454.0
2518,4240,1.0,283.0
2519,167,1.0,321.0
2519,1407,1.0,627.0
2519,1820,1.0,404.0
2519,1950,1.0,173.0
2519,2518,2.0,14.0
2519,2857,1.0,106.0
2519,3529,3.0,1.0
2519,4278,1.0,80.0
2520,1038,1.0,215.0
2520,1373,1.0,210.0
2520,1561,1.0,349.0
2520,2666,3.0,7.0
2521,287,1.0,235.0
2521,1004,1.0,426.0
2521,2260,1.0,184.0
2521,2278,1.0,284.0
2521,2316,1.0,507.0
2521,3672,1.0,129.0
2521,3673,1.0,143.0
2521,4160,1.0,435.0
2522,206,1.0,392.0
2522,997,1.0,14.0
2522,2967,2.0,7.0
2522,3675,1.0,158.0
2523,703,1.0,125.0
2523,1002,1.0,429.0
2523,1973,1.0,164.0
2523,2046,1.0,127.0
2523,3255,1.0,325.0
2523,3523,1.0,98.0
2523,4290,1.0,112.0
2524,2262,1.0,214.0
2524,2969,15.0,6.0
2524,3021,1.0,406.0
2524,3094,1.0,214.0
2524,3930,1.0,189.0
2524,4285,1.0,196.0
2527,1669,1.0,184.0
2527,3008,1.0,56.0
2528,2152,1.0,10.0
2529,336,1.0,322.0
2529,391,1.0,179.0
2530,863,1.0,264.0
2530,917,1.0,168.0
2530,1502,15.0,13.0
2530,1897,1.0,764.0
2530,3074,1.0,341.0
2531,352,1.0,360.0
2531,427,1.0,196.0
2531,710,1.0,367.0
2531,712,1.0,353.0
2531,756,1.0,449.0
2531,975,1.0,624.0
2531,2532,2.0,13.0
2531,2563,1.0,281.0
2531,2959,1.0,52.0
2531,3033,1.0,363.0
2531,4451,1.0,148.0
2532,639,1.0,214.0
2532,1135,1.0,132.0
2532,1982,1.0,384.0
2532,2045,1.0,301.0
2532,3560,1.0,729.0
2532,3939,1.0,323.0
2533,659,1.0,142.0
2533,717,1.0,335.0
2533,1033,1.0,260.0
2533,1541,4.0,7.0
2533,2493,1.0,596.0
2533,3715,1.0,45.0
2533,4187,1.0,279.0
2534,303,1.0,103.0
2534,400,1.0,515.0
2534,654,1.0,124.0
2534,659,1.0,128.0
2534,705,1.0,416.0
2534,1266,1.0,463.0
2534,1379,1.0,464.0
2534,2406,1.0,71.0
2534,2566,1.0,261.0
2535,1543,8.0,7.0
2535,1907,1.0,217.0
2535,2409,1.0,82.0
2536,307,5.0,19.0
2536,1351,1.0,98.0
2536,1988,1.0,351.0
2536,2407,1.0,111.0
2537,899,1.0,203.0
2537,2343,1.0,286.0
2537,2456,1.0,433.0
2537,2571,1.0,245.0
2537,2869,1.0,101.0
2537,3638,1.0,367.0
2538,351,1.0,292.0
2538,2807,5.0,7.0
2538,2808,40.0,12.0
2538,2914,1.0,664.0
2538,3286,1.0,56.0
2539,582,3.0,15.0
2539,883,1.0,312.0
2539,2255,1.0,439.0
2539,2655,1.0,305.0
2539,3627,1.0,288.0
2539,4369,1.0,519.0
2539,4435,1.0,130.0
2541,308,1.0,296.0
2541,608,1.0,390.0
2541,2277,1.0,281.0
2541,2887,1.0,184.0
2541,2937,1.0,119.0
2541,3098,1.0,263.0
2542,3664,3.0,2.0
2543,2696,4.0,7.0
2543,4425,1.0,344.0
2544,709,1.0,501.0
2544,1826,1.0,324.0
2544,2268,1.0,264.0
2544,4107,1.0,220.0
2545,1563,2.0,7.0
2546,330,1.0,46.0
2546,1549,67.0,7.0
2546,2430,1.0,130.0
2546,2441,1.0,315.0
2546,3072,1.0,191.0
2546,3187,1.0,373.0
2547,582,1.0,237.0
2547,627,53.0,7.0
2547,1161,1.0,221.0
2547,1360,1.0,338.0
2547,1810,1.0,101.0
2547,2495,1.0,185.0
2547,2517,1.0,114.0
2547,2549,8.0,21.0
2547,2978,1.0,256.0
2547,3267,1.0,166.0
2547,3386,1.0,302.0
2547,3953,1.0,230.0
2547,4273,1.0,63.0
2548,9,1.0,479.0
2548,360,1.0,280.0
2548,709,1.0,156.0
2548,920,1.0,218.0
2548,1736,1.0,144.0
2548,2626,1.0,161.0
2548,3035,1.0,309.0
2548,3453,1.0,999999999999.0
2548,4225,1.0,333.0
2548,4466,1.0,999999999999.0
2549,87,1.0,131.0
2549,192,1.0,405.0
2549,225,1.0,108.0
2549,861,1.0,132.0
2549,1611,1.0,417.0
2549,1753,1.0,360.0
2549,2035,1.0,309.0
2549,2428,1.0,212.0
2549,2444,1.0,323.0
2549,2547,1.0,48.0
2549,3308,1.0,258.0
2549,3574,1.0,241.0
2549,4342,1.0,162.0
2549,4471,1.0,320.0
2550,281,1.0,261.0
2550,422,1.0,474.0
2550,656,1.0,338.0
2550,1253,1.0,460.0
2550,1340,1.0,73.0
2550,2551,3.0,7.0
2550,2552,3.0,14.0
2550,2976,1.0,328.0
2550,4259,1.0,158.0
2551,840,1.0,240.0
2551,989,1.0,260.0
2551,1347,1.0,263.0
2551,1698,1.0,126.0
2551,2246,1.0,125.0
2551,2710,1.0,302.0
2551,2972,1.0,220.0
2551,3710,1.0,412.0
2552,397,1.0,199.0
2552,544,1.0,257.0
2552,1391,1.0,241.0
2552,1880,1.0,220.0
2552,2156,1.0,379.0
2552,2338,1.0,219.0
2552,2472,1.0,7.0
2552,3668,1.0,134.0
2552,4037,1.0,312.0
2552,4251,1.0,66.0
2553,287,1.0,273.0
2553,994,66.0,35.0
2553,2554,9.0,7.0
2554,1178,1.0,94.0
2554,2555,6.0,7.0
2554,2962,1.0,21.0
2554,3035,1.0,240.0
2554,3467,1.0,394.0
2554,4371,1.0,268.0
2555,345,1.0,73.0
2555,710,1.0,86.0
2555,1384,1.0,149.0
2555,1515,1.0,324.0
2555,1713,1.0,228.0
2555,2323,1.0,614.0
