from,to,flow,cost
3581,1935,1.0,52.0
3588,2891,1.0,175.0
3589,3599,1.0,9.0
3591,3588,1.0,29.0
3591,4042,1.0,65.0
3598,3591,1.0,2.0
3599,2595,2.0,12.0
3602,310,2.0,15.0
3602,4156,2.0,4.0
3607,640,1.0,42.0
3607,3382,1.0,21.0
3609,748,1.0,24.0
3610,762,1.0,49.0
3612,1182,1.0,77.0
3613,1680,1.0,81.0
3613,3436,1.0,1.0
3614,3450,2.0,12.0
3615,1976,1.0,71.0
3616,1184,1.0,22.0
3616,2377,1.0,15.0
3617,4403,1.0,6.0
3618,3117,1.0,64.0
3618,4403,1.0,1.0
3620,3112,1.0,10.0
3621,3319,2.0,3.0
3622,811,1.0,56.0
3622,3245,1.0,8.0
3625,803,1.0,22.0
3627,769,1.0,60.0
3628,3630,1.0,17.0
3630,769,1.0,56.0
3632,1409,1.0,134.0
3638,4328,1.0,88.0
3640,135,1.0,29.0
3640,430,1.0,31.0
3640,821,1.0,19.0
3648,787,2.0,2.0
3650,171,1.0,99.0
3665,2696,1.0,37.0
3665,2875,1.0,50.0
3667,1015,1.0,52.0
3667,1842,1.0,50.0
3667,3267,1.0,1.0
3668,1005,2.0,27.0
3668,2781,1.0,36.0
3669,2254,1.0,49.0
3669,2781,1.0,43.0
3670,3669,2.0,7.0
3671,1005,2.0,38.0
3671,2780,2.0,1.0
3671,2781,1.0,29.0
3672,1569,1.0,27.0
3672,2564,1.0,20.0
3672,3674,1.0,7.0
3673,1032,1.0,42.0
3673,1033,1.0,28.0
3674,1005,1.0,48.0
3675,1569,1.0,34.0
3676,1533,1.0,13.0
3677,1032,1.0,26.0
3677,3680,2.0,7.0
3678,1032,1.0,34.0
3678,1033,1.0,20.0
3678,1036,1.0,36.0
3679,3678,1.0,7.0
3680,1033,1.0,24.0
3680,1569,1.0,49.0
3680,2565,1.0,20.0
3681,896,1.0,1.0
3682,1032,1.0,100.0
3684,1033,1.0,50.0
3685,282,1.0,102.0
3686,286,1.0,110.0
3686,899,1.0,91.0
3690,899,1.0,55.0
3691,2619,1.0,36.0
3691,3064,1.0,1.0
3693,2619,1.0,43.0
3695,2458,1.0,28.0
3696,1529,1.0,112.0
3696,2618,1.0,60.0
3697,2619,1.0,51.0
3698,2576,1.0,18.0
3699,3697,1.0,8.0
3700,1529,2.0,97.0
3701,1545,1.0,75.0
3701,2533,1.0,1.0
3701,3039,1.0,34.0
3703,1529,1.0,119.0
3703,2271,1.0,85.0
3707,1539,1.0,27.0
3707,1822,1.0,136.0
3708,2871,2.0,72.0
3709,2787,1.0,127.0
3709,3708,2.0,7.0
3710,896,1.0,166.0
3712,2871,1.0,44.0
3713,3714,2.0,7.0
3714,2406,1.0,1.0
3714,3709,2.0,21.0
3715,2777,1.0,1.0
3716,2587,4.0,12.0
3720,1247,1.0,9.0
3722,1247,1.0,16.0
3724,2278,1.0,105.0
3733,2589,1.0,72.0
3735,3736,1.0,7.0
3736,2398,1.0,28.0
3739,292,1.0,16.0
3744,1795,1.0,21.0
3745,3431,1.0,125.0
3758,2059,1.0,26.0
3761,414,1.0,11.0
3761,805,2.0,32.0
3762,2161,4.0,13.0
3765,2159,1.0,13.0
3765,3779,1.0,7.0
3765,3786,1.0,22.0
3766,430,1.0,38.0
3766,1114,1.0,32.0
3766,2319,1.0,47.0
3770,3780,2.0,29.0
3773,1626,1.0,58.0
3774,2173,1.0,18.0
3774,3778,1.0,7.0
3775,3973,1.0,7.0
3777,3878,1.0,9.0
3778,2320,1.0,68.0
3778,2321,1.0,46.0
3779,411,1.0,57.0
3779,3775,1.0,43.0
3780,426,1.0,1.0
3780,3801,2.0,7.0
3781,3803,1.0,7.0
3782,5,1.0,7.0
3782,1740,1.0,39.0
3782,2124,1.0,65.0
3782,2176,1.0,32.0
3782,3481,1.0,23.0
3783,3805,1.0,28.0
3784,2163,1.0,20.0
3786,21,1.0,75.0
3786,420,1.0,16.0
3787,410,1.0,9.0
3787,1831,1.0,76.0
3787,3761,1.0,41.0
3787,4569,1.0,67.0
3789,440,1.0,44.0
3790,3778,1.0,14.0
3791,428,1.0,8.0
3793,414,1.0,10.0
3795,34,1.0,18.0
3795,404,1.0,26.0
3795,405,1.0,10.0
3795,3939,1.0,52.0
3795,4423,1.0,32.0
3795,4568,1.0,45.0
3797,430,1.0,8.0
3797,1626,1.0,43.0
3797,3805,1.0,7.0
3800,3766,1.0,7.0
3801,422,1.0,60.0
3801,1762,1.0,11.0
3802,430,1.0,81.0
3803,20,1.0,25.0
3803,42,1.0,62.0
3803,1666,2.0,21.0
3803,3699,1.0,185.0
3803,3770,1.0,7.0
3803,3804,1.0,21.0
3804,815,1.0,11.0
3804,1763,1.0,51.0
3805,1626,1.0,36.0
3805,3766,1.0,22.0
3818,57,1.0,43.0
3819,1294,1.0,53.0
3820,2741,2.0,8.0
3822,3833,2.0,7.0
3826,1650,1.0,15.0
3826,4003,1.0,141.0
3826,4399,1.0,59.0
3827,4128,1.0,9.0
3827,4444,1.0,22.0
3828,4399,1.0,80.0
3829,1650,1.0,66.0
3830,2,1.0,84.0
3831,1650,1.0,14.0
3833,25,1.0,29.0
3833,3822,1.0,7.0
3833,4474,1.0,30.0
3834,440,1.0,132.0
3838,1286,1.0,126.0
3841,57,1.0,58.0
3854,4319,5.0,31.0
3854,4341,1.0,61.0
3854,4467,1.0,6.0
3856,418,1.0,124.0
3856,3787,1.0,88.0
3859,2757,1.0,43.0
3860,384,1.0,103.0
3862,3009,1.0,69.0
3862,4351,1.0,123.0
3863,2902,1.0,159.0
3866,1155,1.0,40.0
3866,1888,1.0,59.0
3868,1915,1.0,21.0
3871,677,5.0,18.0
3871,1595,3.0,13.0
3871,1600,1.0,17.0
3871,1888,1.0,67.0
3872,3871,6.0,6.0
3873,1869,2.0,6.0
3875,1712,2.0,26.0
3876,3112,1.0,11.0
3876,3620,1.0,1.0
3878,2156,1.0,7.0
3883,3152,1.0,52.0
3887,852,1.0,128.0
3887,3907,1.0,31.0
3893,514,1.0,47.0
3905,2513,1.0,38.0
3906,511,1.0,8.0
3907,3887,1.0,31.0
3912,1718,10.0,31.0
3915,1718,1.0,43.0
3919,3920,1.0,17.0
3920,538,1.0,161.0
3923,989,1.0,13.0
3925,1674,2.0,71.0
3929,3925,1.0,7.0
3929,4351,1.0,120.0
3930,1037,1.0,18.0
3931,2256,1.0,47.0
3932,4426,2.0,12.0
3937,2442,2.0,7.0
3938,3940,6.0,2.0
3939,34,6.0,31.0
3940,3795,1.0,24.0
3940,4245,5.0,7.0
3940,4264,1.0,2.0
3941,362,1.0,23.0
3941,3938,1.0,6.0
3946,4513,1.0,5.0
3948,3950,1.0,4.0
3949,840,1.0,43.0
3949,961,1.0,100.0
3949,987,1.0,66.0
3949,989,1.0,33.0
3949,1154,1.0,104.0
3949,1589,1.0,140.0
3949,1592,1.0,103.0
3949,1707,1.0,27.0
3949,2052,1.0,76.0
3949,2758,1.0,68.0
3949,3156,1.0,27.0
3949,3466,1.0,54.0
3949,3946,1.0,7.0
3949,3952,1.0,34.0
3950,4351,1.0,104.0
3952,988,1.0,16.0
3952,2757,1.0,41.0
3957,4513,1.0,9.0
3958,2757,1.0,23.0
3959,2758,1.0,1.0
3959,3965,1.0,6.0
3962,1676,6.0,12.0
3965,1888,1.0,72.0
3966,538,1.0,139.0
3967,1914,2.0,1.0
3968,1914,1.0,8.0
3968,2756,1.0,14.0
3968,2998,1.0,102.0
3968,3134,1.0,87.0
3968,3929,1.0,113.0
3968,3967,1.0,6.0
3969,3076,1.0,1.0
3970,1775,1.0,8.0
3972,4139,1.0,12.0
3973,2309,1.0,33.0
3974,2167,1.0,71.0
3978,3856,1.0,23.0
3988,1955,1.0,15.0
3991,1049,1.0,114.0
3992,1219,1.0,16.0
3996,4100,2.0,23.0
3997,3996,1.0,9.0
4000,1957,1.0,1.0
4002,1419,1.0,53.0
4003,847,1.0,23.0
4003,1045,2.0,48.0
4003,2363,1.0,110.0
4003,2453,1.0,138.0
4003,2982,1.0,32.0
4004,1412,1.0,47.0
4004,1962,1.0,23.0
4004,4020,1.0,24.0
4006,1424,1.0,28.0
4013,1219,1.0,1.0
4020,4004,2.0,7.0
4021,4020,1.0,21.0
4026,847,1.0,1.0
4026,2646,1.0,15.0
4028,1424,1.0,35.0
4037,1217,1.0,34.0
4040,4555,1.0,43.0
4042,4043,1.0,2.0
4043,103,1.0,89.0
4043,106,1.0,89.0
4043,124,1.0,71.0
4043,3599,1.0,71.0
4043,4529,1.0,2.0
4043,4530,1.0,12.0
4057,3117,7.0,7.0
4065,3027,1.0,13.0
4076,1955,1.0,39.0
4078,1846,1.0,31.0
4078,1957,1.0,24.0
4078,4104,1.0,39.0
4087,1011,1.0,29.0
4092,1011,1.0,36.0
4095,1400,1.0,48.0
4099,4003,1.0,52.0
4100,150,1.0,1.0
4100,4078,1.0,113.0
4104,4078,1.0,22.0
4110,1145,1.0,58.0
4110,4453,1.0,41.0
4111,3458,1.0,62.0
4114,352,1.0,195.0
4119,335,1.0,119.0
4120,3437,1.0,3.0
4123,2871,1.0,162.0
4127,2900,1.0,27.0
4128,3456,1.0,7.0
4130,2129,1.0,12.0
4130,2647,1.0,98.0
4136,2996,2.0,38.0
4139,2064,1.0,115.0
4144,1286,1.0,62.0
4146,2781,1.0,70.0
4153,3962,1.0,16.0
4155,1133,1.0,8.0
4156,2278,1.0,62.0
4156,2787,1.0,49.0
4158,3117,1.0,19.0
4158,4426,1.0,33.0
4160,4158,1.0,0.0
4161,2283,1.0,130.0
4161,4188,2.0,23.0
4166,2398,1.0,112.0
4168,4169,1.0,7.0
4169,3524,5.0,1.0
4173,4403,1.0,35.0
4174,2245,1.0,57.0
4176,2834,1.0,6.0
4180,3271,1.0,131.0
4182,790,3.0,26.0
4188,52,1.0,64.0
4188,1765,1.0,41.0
4191,2368,1.0,48.0
4193,1397,1.0,15.0
4194,1111,1.0,56.0
4197,1551,1.0,48.0
4197,2474,1.0,63.0
4199,3163,1.0,81.0
4200,668,1.0,17.0
4200,3009,1.0,194.0
4201,1888,1.0,64.0
4207,3841,1.0,22.0
4209,2902,1.0,227.0
4209,3069,1.0,62.0
4218,2414,3.0,21.0
4218,2871,1.0,50.0
4223,1373,1.0,39.0
4226,2079,2.0,4.0
4226,2080,1.0,7.0
4226,2922,1.0,89.0
4231,3163,1.0,42.0
4231,4436,1.0,3.0
4234,715,1.0,152.0
4235,4236,1.0,1.0
4236,790,1.0,34.0
4236,2065,1.0,64.0
4237,158,2.0,23.0
4237,3110,2.0,50.0
4240,2917,1.0,10.0
4241,2998,1.0,91.0
4245,362,1.0,29.0
4245,3939,5.0,2.0
4246,4245,1.0,2.0
4249,1374,1.0,20.0
4249,4250,3.0,7.0
4250,700,1.0,70.0
4250,1286,1.0,120.0
4250,1341,1.0,67.0
4251,1341,1.0,13.0
4251,1901,5.0,6.0
4252,3170,1.0,80.0
4256,4516,1.0,29.0
4259,1680,1.0,72.0
4264,362,1.0,35.0
4272,2619,1.0,80.0
4273,4290,2.0,7.0
4275,335,1.0,59.0
4275,4287,1.0,36.0
4276,2772,1.0,22.0
4277,1735,1.0,87.0
4278,2474,1.0,70.0
4279,4280,3.0,7.0
4280,3525,1.0,67.0
4280,4277,1.0,14.0
4280,4287,1.0,21.0
4281,1286,1.0,65.0
4282,399,2.0,31.0
4282,538,1.0,43.0
4283,1629,1.0,7.0
4283,4282,2.0,13.0
4284,329,1.0,24.0
4284,1661,1.0,7.0
4284,2772,1.0,42.0
4284,4169,1.0,120.0
4285,333,1.0,19.0
4285,2352,1.0,27.0
4285,2772,1.0,28.0
4286,2772,2.0,8.0
4287,1586,1.0,70.0
4287,2546,14.0,13.0
4287,4275,1.0,34.0
4287,4279,1.0,30.0
4287,4284,1.0,27.0
4287,4285,1.0,14.0
4287,4286,2.0,7.0
4288,3137,1.0,56.0
4290,248,2.0,41.0
4290,2552,1.0,27.0
4295,2996,1.0,95.0
4299,4301,1.0,33.0
4301,975,1.0,31.0
4307,2277,1.0,35.0
4312,2747,1.0,13.0
4312,4469,1.0,35.0
4313,220,1.0,24.0
4318,2469,1.0,16.0
4319,3110,1.0,51.0
4319,4237,4.0,0.0
4321,3265,1.0,118.0
4322,3838,1.0,3.0
4324,4399,1.0,102.0
4326,3829,1.0,8.0
4328,440,1.0,59.0
4329,3822,1.0,29.0
4334,505,1.0,69.0
4340,1752,1.0,59.0
4341,631,1.0,56.0
4341,1290,1.0,26.0
4341,2242,1.0,14.0
4341,2243,3.0,7.0
4341,2475,1.0,12.0
4341,2476,2.0,5.0
4341,3819,1.0,28.0
4342,3431,1.0,101.0
4344,2630,1.0,61.0
4346,2915,1.0,96.0
4347,1860,1.0,73.0
4351,3554,1.0,5.0
4351,3912,9.0,24.0
4351,3915,1.0,13.0
4351,3923,1.0,83.0
4352,3062,1.0,6.0
4353,3962,1.0,66.0
4354,1647,1.0,5.0
4359,319,1.0,159.0
4368,899,1.0,32.0
4368,2709,2.0,1.0
4369,1691,1.0,10.0
4370,899,1.0,29.0
4370,4424,1.0,58.0
4371,285,1.0,53.0
4371,899,1.0,13.0
4373,1691,1.0,23.0
4375,34,2.0,23.0
4377,241,2.0,7.0
4379,4351,1.0,40.0
4388,1454,1.0,173.0
4388,3018,1.0,17.0
4388,3365,1.0,172.0
4388,3558,1.0,76.0
4393,2821,2.0,12.0
4393,2996,1.0,49.0
4395,668,1.0,110.0
4396,3566,1.0,14.0
4399,1328,4.0,12.0
4399,3827,2.0,99.0
4399,3831,1.0,57.0
4401,4450,1.0,14.0
4402,1017,1.0,39.0
4403,1183,2.0,41.0
4403,2054,2.0,54.0
4403,2957,1.0,21.0
4403,3115,1.0,7.0
4403,3185,1.0,21.0
4415,286,1.0,88.0
4416,200,1.0,37.0
4416,2071,2.0,4.0
4423,409,1.0,10.0
4423,412,1.0,34.0
4423,1691,1.0,177.0
4423,4375,1.0,47.0
4424,1535,1.0,40.0
4424,2678,1.0,33.0
4424,2679,1.0,62.0
4424,3382,1.0,5.0
4424,3930,1.0,3.0
4424,3932,2.0,8.0
4425,2851,1.0,57.0
4426,282,1.0,40.0
4426,1538,10.0,6.0
4427,1036,1.0,52.0
4427,4428,1.0,1.0
4428,4470,1.0,51.0
4429,899,1.0,47.0
4431,300,2.0,25.0
4436,3163,1.0,38.0
4437,2998,1.0,35.0
4443,3795,1.0,437.0
4444,440,1.0,127.0
4448,537,1.0,7.0
4450,1370,5.0,0.0
4451,3602,2.0,0.0
4453,943,1.0,13.0
4453,1645,1.0,1.0
4453,4351,1.0,66.0
4457,747,1.0,13.0
4457,4114,1.0,12.0
4461,2245,2.0,39.0
4466,1685,6.0,44.0
4466,2996,1.0,80.0
4466,3758,1.0,37.0
4467,2237,1.0,50.0
4468,4457,1.0,7.0
4469,1035,3.0,21.0
4469,1036,1.0,8.0
4469,3931,1.0,80.0
4470,898,1.0,50.0
4470,1032,1.0,56.0
4470,1036,2.0,1.0
4474,4549,1.0,31.0
4480,2161,1.0,0.0
4486,34,1.0,45.0
4488,2283,1.0,46.0
4490,16,1.0,15.0
4490,860,1.0,29.0
4490,1318,1.0,51.0
4495,199,1.0,23.0
4501,4507,1.0,28.0
4502,4507,1.0,30.0
4503,248,1.0,27.0
4503,341,2.0,2.0
4504,248,3.0,24.0
4505,338,3.0,2.0
4506,2552,1.0,69.0
4507,215,1.0,38.0
4507,330,1.0,54.0
4507,335,9.0,18.0
4507,693,1.0,37.0
4507,1372,1.0,86.0
4507,1949,1.0,55.0
4507,2430,1.0,104.0
4507,3524,1.0,119.0
4509,1359,1.0,42.0
4513,1753,1.0,97.0
4513,2035,1.0,41.0
4513,2631,1.0,169.0
4513,2977,1.0,34.0
4513,3076,1.0,21.0
4513,3108,1.0,28.0
4513,3957,1.0,7.0
4513,3969,1.0,20.0
4516,4453,1.0,35.0
4527,208,1.0,10.0
4529,4043,1.0,69.0
4530,1845,1.0,102.0
4532,2009,1.0,10.0
4532,2184,2.0,16.0
4545,1652,1.0,96.0
4549,3490,1.0,105.0
4551,129,1.0,18.0
4551,3883,1.0,363.0
4552,3632,1.0,3.0
4554,120,1.0,39.0
4554,1407,1.0,116.0
4554,2007,1.0,111.0
4555,4554,3.0,1.0
4564,1650,1.0,75.0
4564,4324,1.0,22.0
4565,440,1.0,101.0
4568,2159,1.0,100.0
4569,1311,1.0,15.0
4569,1314,1.0,45.0
4571,409,1.0,52.0
