from,to,flow,cost
802,3624,4.0,27.0
802,3629,3.0,31.0
802,3630,1.0,45.0
802,3855,1.0,38.0
803,63,1.0,67.0
803,412,1.0,35.0
803,802,11.0,28.0
803,804,2.0,7.0
803,1004,2.0,33.0
803,1733,1.0,36.0
803,1832,1.0,14.0
803,3177,1.0,46.0
803,3622,1.0,36.0
803,3623,1.0,52.0
803,3625,6.0,22.0
803,3626,1.0,34.0
803,3855,1.0,67.0
804,414,3.0,29.0
804,416,1.0,39.0
804,803,1.0,7.0
805,69,1.0,42.0
805,93,7.0,10.0
805,414,1.0,21.0
805,803,2.0,15.0
805,806,2.0,8.0
805,1004,1.0,18.0
805,1794,1.0,36.0
805,2113,1.0,33.0
805,3245,1.0,30.0
805,3626,2.0,33.0
806,416,4.0,23.0
806,805,1.0,8.0
806,807,1.0,7.0
807,414,1.0,32.0
807,805,1.0,15.0
808,418,3.0,19.0
808,805,1.0,22.0
809,417,1.0,19.0
809,418,1.0,12.0
809,805,1.0,30.0
810,418,3.0,19.0
810,2157,1.0,54.0
811,10,2.0,7.0
811,416,1.0,47.0
811,420,2.0,9.0
812,9,3.0,16.0
812,813,10.0,7.0
813,422,11.0,9.0
814,422,2.0,17.0
815,19,2.0,17.0
815,20,1.0,7.0
816,20,1.0,15.0
816,425,3.0,9.0
817,425,1.0,16.0
817,818,2.0,7.0
818,427,6.0,11.0
819,428,5.0,11.0
820,428,1.0,18.0
820,2167,1.0,39.0
820,3791,1.0,27.0
821,428,1.0,26.0
821,430,3.0,11.0
822,430,1.0,18.0
822,432,1.0,18.0
822,434,2.0,34.0
823,432,2.0,11.0
823,2169,1.0,39.0
823,3766,1.0,35.0
824,434,2.0,19.0
824,3800,1.0,21.0
825,434,8.0,11.0
826,434,1.0,19.0
826,435,1.0,25.0
826,825,3.0,7.0
827,435,8.0,18.0
828,438,1.0,19.0
828,3778,1.0,27.0
829,438,3.0,11.0
829,440,1.0,26.0
829,2173,1.0,31.0
830,440,1.0,18.0
830,828,1.0,14.0
830,3778,2.0,27.0
831,830,2.0,7.0
831,2174,1.0,25.0
832,4,4.0,27.0
832,442,1.0,17.0
833,4,1.0,20.0
833,3782,1.0,22.0
834,4,1.0,13.0
834,442,1.0,17.0
834,2176,1.0,32.0
835,5,2.0,7.0
836,2427,2.0,15.0
836,3048,2.0,74.0
837,545,3.0,7.0
837,3048,1.0,60.0
838,975,1.0,73.0
838,2354,1.0,82.0
838,3608,1.0,14.0
839,385,1.0,92.0
839,390,1.0,17.0
839,1199,1.0,63.0
839,2495,1.0,6.0
840,390,1.0,33.0
840,1708,1.0,7.0
840,2224,2.0,36.0
840,3927,1.0,8.0
840,3949,1.0,43.0
842,261,1.0,7.0
843,1328,2.0,22.0
843,2179,1.0,41.0
843,2323,1.0,36.0
844,448,1.0,39.0
844,450,1.0,25.0
844,3637,1.0,54.0
844,4324,3.0,7.0
845,4075,1.0,1.0
846,1103,2.0,8.0
846,4026,1.0,11.0
847,1657,5.0,7.0
847,4019,1.0,8.0
848,849,1.0,12.0
848,1396,1.0,14.0
849,2721,2.0,7.0
849,4399,1.0,22.0
852,518,1.0,8.0
855,518,10.0,37.0
855,2603,1.0,67.0
856,3903,4.0,15.0
857,879,3.0,4.0
858,1513,1.0,5.0
858,2998,1.0,41.0
860,38,3.0,7.0
860,1318,1.0,21.0
860,4490,1.0,29.0
861,215,1.0,75.0
861,863,2.0,41.0
861,2064,1.0,69.0
861,4282,3.0,1.0
862,395,1.0,73.0
862,863,1.0,28.0
862,1239,1.0,13.0
862,2653,2.0,27.0
863,861,5.0,27.0
863,862,2.0,13.0
863,1237,5.0,21.0
863,1238,2.0,21.0
863,1239,2.0,27.0
863,1240,1.0,34.0
863,1770,1.0,60.0
863,1868,1.0,33.0
863,2063,25.0,7.0
863,2846,3.0,27.0
863,3094,6.0,19.0
863,4182,1.0,50.0
863,4274,1.0,48.0
863,4282,3.0,28.0
864,863,6.0,12.0
864,2063,1.0,20.0
865,863,1.0,19.0
865,2064,3.0,7.0
866,863,1.0,26.0
866,2064,4.0,14.0
867,863,1.0,39.0
867,864,1.0,27.0
867,865,2.0,20.0
867,866,4.0,13.0
867,1886,18.0,7.0
867,2656,1.0,14.0
867,3093,4.0,20.0
867,3109,1.0,27.0
868,1728,1.0,21.0
868,1729,8.0,7.0
868,2066,1.0,7.0
869,538,13.0,15.0
869,863,1.0,101.0
870,975,2.0,7.0
871,542,1.0,13.0
871,4439,3.0,12.0
872,975,2.0,29.0
872,1523,3.0,6.0
872,3163,1.0,71.0
873,975,2.0,36.0
874,3067,2.0,6.0
875,2760,3.0,15.0
875,3968,1.0,47.0
876,772,2.0,9.0
876,1888,1.0,33.0
877,774,2.0,3.0
878,1515,9.0,33.0
879,1513,1.0,14.0
879,1515,20.0,22.0
879,4226,1.0,101.0
880,1515,1.0,14.0
880,2998,1.0,49.0
881,721,2.0,35.0
881,723,1.0,50.0
881,1569,4.0,21.0
881,2088,22.0,7.0
881,2887,18.0,14.0
882,360,2.0,18.0
882,722,7.0,24.0
882,1984,1.0,43.0
882,1988,1.0,14.0
882,1989,1.0,7.0
883,361,13.0,11.0
883,362,3.0,16.0
883,1393,21.0,8.0
884,362,2.0,41.0
884,2089,10.0,7.0
885,884,7.0,24.0
885,2154,1.0,64.0
885,3097,13.0,7.0
886,57,1.0,70.0
886,2368,1.0,54.0
886,3818,1.0,27.0
887,372,1.0,59.0
887,375,1.0,34.0
887,378,1.0,40.0
887,380,1.0,76.0
887,562,1.0,42.0
887,563,2.0,24.0
887,565,2.0,49.0
887,566,1.0,70.0
887,568,1.0,77.0
887,618,1.0,23.0
887,619,2.0,18.0
887,620,2.0,29.0
887,644,1.0,42.0
887,645,2.0,30.0
887,646,2.0,41.0
887,664,1.0,46.0
887,666,1.0,62.0
887,667,1.0,66.0
887,735,1.0,31.0
887,736,1.0,68.0
887,737,4.0,12.0
887,738,1.0,34.0
887,739,1.0,28.0
887,888,1.0,11.0
887,891,1.0,51.0
887,1484,1.0,99.0
887,1496,1.0,20.0
887,1821,1.0,77.0
887,2342,1.0,33.0
887,2368,1.0,60.0
887,2470,1.0,5.0
887,2649,1.0,69.0
887,2651,3.0,59.0
887,2711,1.0,59.0
887,2820,1.0,29.0
887,3029,1.0,71.0
887,3290,2.0,82.0
887,3293,1.0,44.0
887,3294,2.0,49.0
887,3325,6.0,14.0
887,3362,1.0,43.0
887,3758,1.0,94.0
887,4060,1.0,27.0
887,4063,2.0,53.0
887,4064,1.0,50.0
887,4202,1.0,48.0
887,4215,1.0,81.0
887,4304,1.0,17.0
887,4380,1.0,61.0
887,4393,2.0,33.0
887,4396,1.0,92.0
888,886,2.0,38.0
888,887,14.0,11.0
888,2996,1.0,44.0
889,886,1.0,53.0
889,891,1.0,25.0
890,887,2.0,42.0
890,891,3.0,9.0
890,1453,4.0,35.0
890,2996,49.0,13.0
891,44,1.0,61.0
891,568,1.0,32.0
891,892,13.0,2.0
891,2649,1.0,22.0
891,2650,8.0,9.0
891,2651,2.0,11.0
891,2652,1.0,32.0
891,2822,6.0,14.0
891,2996,1.0,23.0
891,3291,1.0,21.0
891,3293,60.0,7.0
891,3294,6.0,12.0
891,3357,1.0,101.0
891,4393,1.0,30.0
892,887,1.0,54.0
892,891,4.0,2.0
892,2059,1.0,81.0
892,2467,8.0,15.0
893,1065,2.0,7.0
895,899,1.0,61.0
895,1033,3.0,77.0
895,1528,1.0,87.0
895,2570,2.0,7.0
895,4368,3.0,55.0
896,899,1.0,46.0
896,903,1.0,44.0
896,3099,3.0,7.0
896,4368,2.0,40.0
897,899,5.0,33.0
897,1035,4.0,51.0
897,4368,3.0,27.0
898,899,5.0,19.0
898,4368,2.0,13.0
899,83,1.0,49.0
899,86,7.0,22.0
899,94,1.0,35.0
899,280,1.0,61.0
899,281,1.0,54.0
899,283,1.0,40.0
899,284,1.0,47.0
899,638,2.0,53.0
899,639,1.0,40.0
899,640,2.0,26.0
899,641,4.0,7.0
899,642,2.0,42.0
899,898,1.0,33.0
899,900,3.0,20.0
899,906,1.0,62.0
899,1536,1.0,40.0
899,1537,3.0,21.0
899,1538,1.0,56.0
899,2259,1.0,42.0
899,2260,6.0,14.0
899,2261,1.0,60.0
899,2678,1.0,62.0
899,2679,2.0,47.0
899,2862,5.0,40.0
899,3382,1.0,34.0
899,3383,1.0,48.0
899,3386,1.0,75.0
899,3930,3.0,31.0
899,3931,1.0,31.0
899,3932,2.0,37.0
899,4159,1.0,51.0
899,4315,1.0,53.0
899,4424,1.0,28.0
899,4429,1.0,48.0
899,4471,6.0,30.0
900,282,2.0,26.0
900,3100,4.0,7.0
900,3103,3.0,35.0
901,1031,1.0,7.0
903,1526,6.0,29.0
903,2863,2.0,49.0
904,1526,1.0,44.0
904,1528,2.0,43.0
904,2863,2.0,34.0
905,899,1.0,62.0
905,907,2.0,33.0
905,1035,1.0,80.0
905,1529,3.0,43.0
905,1689,6.0,20.0
906,907,1.0,19.0
906,2863,13.0,7.0
907,641,1.0,35.0
907,900,1.0,49.0
907,908,1.0,20.0
907,1692,10.0,7.0
907,3103,1.0,27.0
907,4372,1.0,18.0
908,282,1.0,55.0
908,286,5.0,26.0
908,907,3.0,34.0
908,1531,1.0,29.0
908,1828,1.0,36.0
908,2262,1.0,49.0
908,2263,1.0,27.0
908,2620,1.0,65.0
908,3103,2.0,7.0
908,4167,1.0,38.0
911,675,1.0,6.0
911,677,1.0,11.0
912,675,3.0,12.0
913,677,2.0,24.0
913,4241,1.0,47.0
914,590,4.0,20.0
915,879,6.0,24.0
916,1515,13.0,20.0
916,3968,1.0,66.0
917,1600,1.0,61.0
917,2998,1.0,62.0
917,4310,5.0,2.0
918,917,1.0,8.0
918,1517,1.0,13.0
918,2998,2.0,63.0
919,3163,1.0,46.0
919,4231,1.0,32.0
920,919,2.0,8.0
920,3163,1.0,47.0
921,1705,2.0,35.0
921,2224,2.0,34.0
921,3857,5.0,6.0
922,2368,2.0,91.0
922,3027,1.0,40.0
922,3069,1.0,54.0
923,31,1.0,38.0
923,47,1.0,76.0
923,2368,1.0,94.0
923,2390,1.0,85.0
923,3027,3.0,43.0
923,3069,2.0,58.0
924,2368,1.0,97.0
924,3027,4.0,46.0
924,3069,1.0,60.0
924,3306,1.0,59.0
925,926,23.0,5.0
925,927,7.0,17.0
925,3027,1.0,44.0
925,3069,3.0,58.0
926,223,1.0,107.0
926,364,1.0,40.0
926,403,2.0,33.0
926,554,1.0,81.0
926,923,1.0,12.0
926,927,1.0,12.0
926,1176,7.0,5.0
926,1485,1.0,61.0
926,2403,2.0,40.0
926,2635,2.0,80.0
926,3069,2.0,53.0
926,3271,1.0,42.0
926,3301,1.0,64.0
926,3306,1.0,57.0
926,3345,1.0,105.0
926,3355,1.0,18.0
926,3363,1.0,18.0
926,3565,1.0,82.0
926,4127,1.0,91.0
927,57,1.0,109.0
927,2368,1.0,119.0
927,3069,1.0,65.0
927,3363,5.0,6.0
929,145,1.0,33.0
929,199,1.0,48.0
929,200,1.0,52.0
929,377,1.0,75.0
929,384,1.0,102.0
929,1343,1.0,58.0
929,1431,1.0,33.0
929,1700,1.0,25.0
929,1718,1.0,14.0
929,2507,1.0,69.0
929,3556,1.0,20.0
929,3916,1.0,26.0
929,4217,1.0,13.0
929,4495,1.0,25.0
930,239,1.0,23.0
930,616,1.0,81.0
930,1724,1.0,8.0
931,240,1.0,22.0
931,1272,2.0,2.0
931,4525,1.0,53.0
932,1705,1.0,52.0
932,3949,1.0,12.0
933,1345,1.0,106.0
933,1643,2.0,12.0
933,2328,1.0,55.0
933,4513,1.0,48.0
934,606,2.0,51.0
934,933,1.0,28.0
934,935,1.0,3.0
934,937,1.0,16.0
934,939,1.0,29.0
934,949,1.0,52.0
934,1639,1.0,29.0
934,1641,1.0,28.0
934,1642,1.0,32.0
934,3135,1.0,17.0
934,3467,1.0,36.0
934,4389,1.0,14.0
934,4514,3.0,14.0
935,1674,1.0,45.0
937,1639,2.0,12.0
937,1674,2.0,33.0
938,939,1.0,6.0
938,2035,1.0,27.0
938,2224,1.0,60.0
939,1676,1.0,54.0
939,2035,4.0,20.0
939,2843,1.0,60.0
940,2035,1.0,14.0
940,4148,1.0,6.0
941,213,3.0,7.0
941,1634,1.0,12.0
942,1705,4.0,4.0
942,3009,1.0,57.0
942,4349,1.0,54.0
943,3919,1.0,39.0
943,3947,1.0,12.0
943,3949,2.0,18.0
944,571,3.0,22.0
945,209,2.0,7.0
946,947,2.0,6.0
947,2036,2.0,16.0
947,2927,1.0,23.0
948,2732,1.0,34.0
949,948,1.0,6.0
949,2927,13.0,9.0
950,949,3.0,6.0
950,2062,2.0,9.0
950,2927,1.0,16.0
951,2927,1.0,22.0
952,1752,1.0,29.0
953,1752,1.0,12.0
953,1757,15.0,9.0
954,953,1.0,13.0
954,1752,2.0,25.0
955,670,4.0,1.0
955,673,6.0,31.0
955,1888,1.0,47.0
956,668,3.0,22.0
956,673,3.0,37.0
956,677,1.0,81.0
956,955,7.0,6.0
956,1912,1.0,20.0
957,668,2.0,26.0
957,1508,1.0,79.0
957,1590,1.0,6.0
957,2757,1.0,89.0
957,4390,2.0,42.0
958,668,1.0,33.0
958,673,1.0,51.0
958,957,1.0,7.0
959,204,1.0,80.0
959,668,1.0,40.0
959,673,1.0,58.0
959,1888,1.0,74.0
959,4390,1.0,56.0
960,2757,1.0,86.0
960,2814,1.0,11.0
960,4241,1.0,80.0
960,4390,1.0,62.0
961,1705,1.0,66.0
961,2144,4.0,14.0
961,2757,1.0,60.0
961,3950,1.0,48.0
962,961,3.0,7.0
962,1705,1.0,73.0
962,2757,3.0,67.0
962,4351,1.0,71.0
963,958,1.0,42.0
963,1705,3.0,59.0
963,4351,1.0,62.0
963,4390,1.0,85.0
964,963,1.0,4.0
964,1590,1.0,60.0
964,1705,2.0,50.0
964,4351,2.0,67.0
965,964,2.0,6.0
965,1752,2.0,55.0
965,4110,1.0,65.0
965,4351,1.0,49.0
966,1705,2.0,38.0
966,1752,2.0,61.0
966,4351,3.0,56.0
967,571,4.0,31.0
967,966,1.0,7.0
967,1705,1.0,31.0
967,3949,1.0,63.0
968,681,5.0,4.0
969,26,1.0,44.0
969,681,1.0,10.0
969,1888,1.0,97.0
970,682,3.0,16.0
970,1118,1.0,9.0
971,970,2.0,6.0
972,3066,8.0,27.0
973,1365,1.0,24.0
974,1365,2.0,19.0
975,544,1.0,53.0
975,579,2.0,32.0
975,837,2.0,74.0
975,871,1.0,77.0
975,874,1.0,85.0
975,1366,36.0,12.0
975,1367,2.0,19.0
975,1368,3.0,26.0
975,1369,1.0,39.0
975,1524,1.0,59.0
975,1883,1.0,50.0
975,1945,1.0,51.0
975,1946,1.0,43.0
975,2427,2.0,46.0
975,2428,1.0,57.0
975,3284,1.0,73.0
975,3425,2.0,36.0
975,3429,1.0,75.0
975,4267,1.0,37.0
976,1941,1.0,2.0
977,2208,1.0,18.0
978,2208,1.0,9.0
980,3084,5.0,16.0
981,1342,1.0,6.0
983,1760,2.0,6.0
983,3915,1.0,13.0
983,4388,1.0,73.0
984,1752,1.0,67.0
984,2070,5.0,6.0
984,4351,4.0,14.0
985,983,4.0,24.0
985,4351,6.0,25.0
986,985,1.0,12.0
986,4351,1.0,38.0
987,1705,3.0,30.0
987,4351,1.0,63.0
988,1346,5.0,6.0
988,1705,3.0,44.0
988,3949,1.0,61.0
988,4390,1.0,65.0
989,389,2.0,20.0
989,1347,1.0,6.0
989,2224,1.0,30.0
989,2757,3.0,28.0
989,2817,1.0,95.0
990,150,1.0,28.0
990,1562,3.0,17.0
990,2587,1.0,46.0
991,990,3.0,4.0
993,994,48.0,14.0
993,1158,1.0,21.0
993,1678,1.0,35.0
993,2374,1.0,44.0
993,2518,1.0,42.0
993,2557,2.0,21.0
993,2558,2.0,29.0
993,2621,6.0,7.0
993,3533,2.0,27.0
994,2553,1.0,75.0
994,2557,57.0,7.0
994,2851,1.0,63.0
995,2248,1.0,41.0
995,2517,1.0,56.0
995,2668,2.0,35.0
995,2851,3.0,35.0
996,2668,6.0,21.0
996,2853,5.0,7.0
997,2245,1.0,33.0
997,2248,1.0,34.0
997,2668,2.0,29.0
998,999,12.0,15.0
998,2245,3.0,21.0
998,2247,6.0,7.0
998,2376,1.0,48.0
998,2541,4.0,30.0
998,2969,5.0,27.0
999,2245,1.0,67.0
999,2248,2.0,38.0
999,2376,1.0,64.0
999,3186,5.0,16.0
999,3611,2.0,1.0
999,3612,1.0,5.0
1000,157,3.0,7.0
1000,2248,2.0,42.0
1000,3112,2.0,22.0
1000,3431,1.0,43.0
1000,3616,1.0,27.0
1000,3620,2.0,12.0
1001,414,1.0,61.0
1001,1312,6.0,7.0
1001,2157,1.0,57.0
1001,2309,3.0,32.0
1002,411,1.0,55.0
1002,2157,2.0,32.0
1002,2309,4.0,7.0
1003,414,1.0,14.0
1003,803,1.0,48.0
1003,2157,1.0,18.0
1004,416,2.0,37.0
1004,805,1.0,18.0
1004,2111,2.0,7.0
1004,2157,1.0,43.0
1005,354,1.0,60.0
1005,710,1.0,79.0
1005,715,1.0,28.0
1005,1178,1.0,21.0
1005,1387,1.0,85.0
1005,1839,32.0,28.0
1005,2332,131.0,7.0
1005,2336,1.0,36.0
1005,2560,1.0,43.0
1005,2561,5.0,21.0
1005,2780,1.0,36.0
1005,3671,1.0,34.0
1006,715,7.0,39.0
1006,716,1.0,46.0
1006,719,1.0,68.0
1006,1984,1.0,57.0
1006,2611,1.0,88.0
1007,1389,3.0,21.0
1007,1394,1.0,65.0
1007,1984,1.0,32.0
1007,2012,2.0,46.0
1008,1009,7.0,25.0
1008,3097,1.0,82.0
1009,355,1.0,75.0
1009,762,2.0,46.0
1009,763,2.0,39.0
1009,1008,2.0,39.0
1009,2013,6.0,7.0
1009,2441,1.0,53.0
1009,2442,1.0,45.0
1009,2612,5.0,21.0
1009,2813,1.0,28.0
1009,3035,8.0,14.0
1009,3252,1.0,80.0
1009,3254,1.0,58.0
1010,762,1.0,35.0
1010,2335,3.0,5.0
1010,3003,1.0,15.0
1010,3265,2.0,39.0
1011,102,1.0,49.0
1011,104,1.0,49.0
1011,106,1.0,49.0
1011,1219,2.0,25.0
1011,1747,1.0,82.0
1011,4082,1.0,9.0
1011,4092,1.0,38.0
1011,4232,1.0,7.0
1012,1013,1.0,7.0
1012,1220,1.0,57.0
1013,1219,1.0,40.0
1014,57,1.0,86.0
1014,2763,3.0,6.0
1014,3069,1.0,39.0
1015,351,1.0,53.0
1015,708,1.0,50.0
1015,709,3.0,42.0
1015,710,1.0,50.0
1015,711,18.0,28.0
1015,993,1.0,30.0
1015,1678,1.0,22.0
1015,2336,55.0,7.0
1015,2359,2.0,29.0
1015,2517,1.0,44.0
1015,2559,28.0,21.0
1015,2560,1.0,43.0
1015,2621,2.0,37.0
1015,3052,2.0,14.0
1016,711,1.0,78.0
1016,1389,2.0,49.0
1016,1680,7.0,47.0
1017,1680,6.0,21.0
1018,751,1.0,68.0
1018,757,1.0,25.0
1018,1009,1.0,28.0
1018,1017,1.0,39.0
1018,2334,3.0,21.0
1018,2439,2.0,32.0
1018,2938,8.0,14.0
1018,3107,7.0,7.0
1018,3265,1.0,70.0
1019,2910,1.0,30.0
1021,1,1.0,20.0
1021,1325,1.0,7.0
1022,1,1.0,7.0
1022,2719,4.0,7.0
1023,3,1.0,32.0
1024,2177,8.0,7.0
1024,2323,1.0,31.0
1025,2127,4.0,7.0
1025,3637,1.0,21.0
1029,514,2.0,15.0
1029,2000,5.0,12.0
1031,517,1.0,64.0
1031,1029,6.0,14.0
1032,637,1.0,58.0
1032,723,8.0,27.0
1032,881,44.0,7.0
1032,895,1.0,65.0
1032,1033,6.0,13.0
1032,1533,4.0,43.0
1032,1569,1.0,29.0
1032,2011,3.0,51.0
1032,2038,1.0,43.0
1032,2088,5.0,15.0
1032,2343,2.0,51.0
1032,2564,2.0,36.0
1032,2566,1.0,21.0
1032,2568,1.0,36.0
1032,2569,1.0,50.0
1032,2571,1.0,79.0
1032,2611,1.0,36.0
1032,2887,2.0,22.0
1032,3673,1.0,42.0
1032,3676,1.0,60.0
1032,3677,2.0,26.0
1032,3679,1.0,42.0
1032,3684,1.0,63.0
1032,4427,1.0,51.0
1033,242,1.0,55.0
1033,637,3.0,44.0
1033,881,1.0,21.0
1033,895,5.0,51.0
1033,896,1.0,66.0
1033,1032,19.0,13.0
1033,1533,7.0,29.0
1033,1570,1.0,55.0
1033,2343,2.0,48.0
1033,2344,6.0,22.0
1033,2346,1.0,49.0
1033,2565,1.0,41.0
1033,2566,26.0,8.0
1033,2567,10.0,15.0
1033,2568,2.0,22.0
1033,2569,1.0,37.0
1033,2570,4.0,58.0
1033,2571,2.0,66.0
1033,2677,1.0,43.0
1033,2747,1.0,44.0
1033,2887,1.0,36.0
1033,2956,1.0,51.0
1033,3098,1.0,87.0
1033,3142,1.0,22.0
1033,3181,1.0,51.0
1033,3669,1.0,64.0
1033,3672,1.0,42.0
1033,3673,4.0,28.0
1033,3675,1.0,35.0
1033,3676,1.0,46.0
1033,3677,34.0,12.0
1033,3678,5.0,21.0
1033,3679,4.0,28.0
1033,3680,2.0,20.0
1033,3684,5.0,50.0
1033,3685,1.0,60.0
1033,3694,1.0,123.0
1033,4312,1.0,42.0
1033,4377,3.0,43.0
1033,4427,1.0,37.0
1034,1032,1.0,28.0
1034,1033,5.0,14.0
1034,1035,9.0,13.0
1034,2343,1.0,37.0
1034,2676,11.0,21.0
1034,2744,3.0,15.0
1034,3142,2.0,8.0
1034,3677,3.0,1.0
1034,4470,2.0,27.0
1035,1034,5.0,13.0
1035,1036,1.0,13.0
1035,1571,1.0,43.0
1035,1572,3.0,29.0
1035,2041,1.0,44.0
1035,2343,1.0,50.0
1035,2344,2.0,24.0
1035,2345,70.0,7.0
1035,2346,3.0,21.0
1035,2673,1.0,51.0
1035,2674,4.0,37.0
1035,2675,3.0,22.0
1035,2676,3.0,34.0
1035,2679,1.0,63.0
1035,2708,1.0,79.0
1035,2744,3.0,28.0
1035,2747,6.0,28.0
1035,3142,3.0,21.0
1035,3181,1.0,50.0
1035,3672,1.0,44.0
1035,3673,2.0,30.0
1035,3675,2.0,37.0
1035,3677,2.0,14.0
1035,3680,1.0,22.0
1035,3685,1.0,59.0
1035,4312,3.0,15.0
1035,4427,4.0,35.0
1035,4469,4.0,22.0
1035,4470,1.0,14.0
1036,82,1.0,26.0
1036,94,3.0,34.0
1036,1034,15.0,26.0
1036,1037,1.0,19.0
1036,1535,2.0,43.0
1036,1536,1.0,29.0
1036,2259,3.0,27.0
1036,2345,1.0,21.0
1036,2709,1.0,64.0
1036,2747,1.0,41.0
1036,2860,2.0,7.0
1036,2861,1.0,36.0
1036,3116,1.0,62.0
1036,3142,1.0,34.0
1036,3382,1.0,37.0
1036,4158,2.0,28.0
1036,4238,4.0,14.0
1036,4312,2.0,28.0
1036,4470,3.0,1.0
1036,4471,1.0,71.0
1037,82,6.0,6.0
1037,280,1.0,69.0
1037,1036,8.0,19.0
1037,1039,1.0,43.0
1037,1535,1.0,61.0
1037,1574,1.0,28.0
1037,1576,1.0,71.0
1037,2043,1.0,43.0
1037,2045,1.0,90.0
1037,2255,1.0,36.0
1037,2256,5.0,21.0
1037,2257,2.0,14.0
1037,2258,7.0,7.0
1037,2346,1.0,41.0
1037,2347,3.0,28.0
1037,2348,1.0,51.0
1037,2747,1.0,61.0
1037,2748,2.0,34.0
1037,3116,1.0,42.0
1037,4057,1.0,20.0
1037,4159,4.0,17.0
1037,4470,1.0,18.0
1038,1037,1.0,40.0
1038,3062,11.0,7.0
1038,3117,1.0,27.0
1038,4057,2.0,19.0
1039,282,2.0,47.0
1039,1038,3.0,3.0
1039,4057,1.0,23.0
1040,3903,1.0,92.0
1042,1043,1.0,8.0
1042,4003,1.0,12.0
1043,4003,2.0,20.0
1043,4535,1.0,17.0
1044,1045,1.0,17.0
1045,4003,1.0,46.0
1046,1404,1.0,3.0
1046,4460,3.0,6.0
1047,1848,2.0,5.0
1048,4545,1.0,0.0
1049,601,1.0,36.0
1049,1046,3.0,24.0
1049,1047,2.0,16.0
1049,1048,1.0,7.0
1049,1051,3.0,15.0
1049,1405,1.0,27.0
1049,1407,2.0,12.0
1049,1582,1.0,39.0
1049,1848,1.0,15.0
1049,1890,1.0,24.0
1049,2008,1.0,20.0
1049,2009,1.0,12.0
1049,2456,2.0,29.0
1049,2725,1.0,22.0
1049,2985,1.0,69.0
1049,4532,1.0,22.0
1049,4544,3.0,6.0
1049,4545,1.0,7.0
1051,1049,3.0,15.0
1059,1060,2.0,7.0
1059,1167,1.0,74.0
1059,1169,1.0,26.0
1059,1415,1.0,23.0
1059,1417,1.0,33.0
1059,1442,1.0,11.0
1059,1930,1.0,18.0
1059,2192,1.0,58.0
1060,1059,1.0,7.0
1060,1061,1.0,7.0
1061,237,1.0,24.0
1061,464,1.0,69.0
1061,1062,1.0,30.0
1061,1221,1.0,37.0
1061,1418,1.0,26.0
1061,1788,1.0,24.0
1061,1931,1.0,8.0
1061,1932,1.0,60.0
1061,1994,1.0,45.0
1061,2192,1.0,43.0
1062,1223,2.0,12.0
1063,1220,1.0,40.0
1065,269,1.0,2.0
1065,271,1.0,17.0
1065,272,1.0,24.0
1065,1066,1.0,22.0
1065,1067,1.0,30.0
1065,1234,1.0,18.0
1065,1235,1.0,30.0
1065,2771,1.0,12.0
1065,4221,1.0,29.0
1065,4222,1.0,7.0
1066,1065,1.0,22.0
1066,2198,1.0,24.0
1067,1069,1.0,23.0
1069,1131,2.0,17.0
1070,1936,1.0,8.0
1072,2658,4.0,7.0
1074,171,1.0,48.0
1074,2204,9.0,5.0
1075,2202,1.0,30.0
1076,481,1.0,25.0
1076,1075,1.0,8.0
1080,4496,2.0,5.0
1081,2213,1.0,75.0
1086,1088,1.0,14.0
1086,2213,1.0,32.0
1087,71,1.0,32.0
1087,1088,1.0,7.0
1088,71,2.0,25.0
1089,1090,1.0,15.0
1090,319,1.0,8.0
1090,497,1.0,40.0
1090,1093,1.0,20.0
1090,3037,1.0,39.0
1090,3046,1.0,18.0
1090,3202,1.0,52.0
1091,499,1.0,23.0
1093,1091,1.0,13.0
1096,2527,1.0,18.0
1097,2325,1.0,24.0
1099,1097,1.0,14.0
1099,3089,1.0,12.0
1099,3879,1.0,7.0
1100,244,2.0,4.0
1102,1657,1.0,37.0
1102,4003,1.0,42.0
1102,4026,2.0,28.0
1103,4026,2.0,20.0
1104,846,1.0,8.0
1104,4003,1.0,17.0
1105,4003,1.0,8.0
1106,57,1.0,17.0
1106,1108,1.0,10.0
1106,1109,1.0,8.0
1108,1109,2.0,20.0
1109,57,6.0,9.0
1109,2390,7.0,10.0
1109,2395,1.0,58.0
1109,3350,2.0,14.0
1110,1109,1.0,7.0
1110,1111,1.0,23.0
1110,2390,1.0,17.0
1111,1109,1.0,12.0
1112,1109,1.0,17.0
1113,2122,1.0,46.0
1113,2171,4.0,7.0
1113,2172,1.0,14.0
1113,2321,1.0,39.0
1113,2714,1.0,51.0
1113,3244,1.0,185.0
1113,3790,1.0,18.0
1114,435,5.0,30.0
1115,1124,3.0,4.0
1115,2998,1.0,85.0
1116,680,1.0,37.0
1116,1124,1.0,3.0
1116,1888,1.0,78.0
1117,682,1.0,20.0
1117,1116,1.0,6.0
1117,2817,1.0,92.0
1118,682,2.0,27.0
1119,682,1.0,31.0
1119,781,2.0,4.0
1119,975,1.0,46.0
1120,682,2.0,40.0
1120,975,1.0,54.0
1120,2085,1.0,23.0
1121,682,1.0,43.0
1121,972,4.0,6.0
1122,673,1.0,65.0
1122,680,3.0,13.0
1122,682,4.0,34.0
1122,3968,1.0,50.0
1123,680,1.0,42.0
1123,682,1.0,61.0
